tau_drug,tau_kraken,accuracy,macro_f1,min_class_f1,f1_none,f1_kraken,f1_triton,f1_coral,precision_none,precision_kraken,recall_none,recall_kraken
0.45,0.55,0.42911877394636017,0.3803271548527311,0.20253164556962025,0.5893719806763285,0.20253164556962025,0.37168141592920356,0.35772357723577236,0.5922330097087378,0.38095238095238093,0.5865384615384616,0.13793103448275862
0.45,0.57,0.41379310344827586,0.35248384518664444,0.1095890410958904,0.5893719806763285,0.1095890410958904,0.358974358974359,0.352,0.5922330097087378,0.26666666666666666,0.5865384615384616,0.06896551724137931
0.45,0.59,0.4099616858237548,0.34515937934987306,0.08333333333333333,0.5893719806763285,0.08333333333333333,0.3559322033898305,0.352,0.5922330097087378,0.21428571428571427,0.5865384615384616,0.05172413793103448
0.45,0.61,0.4061302681992337,0.3372259335306005,0.05714285714285714,0.5893719806763285,0.05714285714285714,0.3559322033898305,0.3464566929133858,0.5922330097087378,0.16666666666666666,0.5865384615384616,0.034482758620689655
0.45,0.63,0.4061302681992337,0.3372259335306005,0.05714285714285714,0.5893719806763285,0.05714285714285714,0.3559322033898305,0.3464566929133858,0.5922330097087378,0.16666666666666666,0.5865384615384616,0.034482758620689655
0.45,0.65,0.4061302681992337,0.3372259335306005,0.05714285714285714,0.5893719806763285,0.05714285714285714,0.3559322033898305,0.3464566929133858,0.5922330097087378,0.16666666666666666,0.5865384615384616,0.034482758620689655
0.45,0.67,0.4099616858237548,0.3401792151911863,0.058823529411764705,0.5893719806763285,0.058823529411764705,0.3559322033898305,0.35658914728682173,0.5922330097087378,0.2,0.5865384615384616,0.034482758620689655
0.45,0.69,0.4061302681992337,0.33113956583005955,0.03076923076923077,0.5893719806763285,0.03076923076923077,0.3559322033898305,0.3484848484848485,0.5922330097087378,0.14285714285714285,0.5865384615384616,0.017241379310344827
0.45,0.71,0.4061302681992337,0.33051200140794135,0.03125,0.5893719806763285,0.03125,0.35294117647058826,0.3484848484848485,0.5922330097087378,0.16666666666666666,0.5865384615384616,0.017241379310344827
0.45,0.73,0.40229885057471265,0.32130916058261594,0.0,0.5893719806763285,0.0,0.35,0.3458646616541353,0.5922330097087378,0.0,0.5865384615384616,0.0
0.45,0.75,0.40229885057471265,0.32066389069147017,0.0,0.5893719806763285,0.0,0.35,0.34328358208955223,0.5922330097087378,0.0,0.5865384615384616,0.0
0.45,0.77,0.40229885057471265,0.32066389069147017,0.0,0.5893719806763285,0.0,0.35,0.34328358208955223,0.5922330097087378,0.0,0.5865384615384616,0.0
0.45,0.79,0.40229885057471265,0.3200281803542673,0.0,0.5893719806763285,0.0,0.35,0.34074074074074073,0.5922330097087378,0.0,0.5865384615384616,0.0
0.45,0.81,0.40229885057471265,0.3200281803542673,0.0,0.5893719806763285,0.0,0.35,0.34074074074074073,0.5922330097087378,0.0,0.5865384615384616,0.0
0.45,0.83,0.40229885057471265,0.3200281803542673,0.0,0.5893719806763285,0.0,0.35,0.34074074074074073,0.5922330097087378,0.0,0.5865384615384616,0.0
0.45,0.85,0.40229885057471265,0.3186786782026261,0.0,0.5893719806763285,0.0,0.34710743801652894,0.3382352941176471,0.5922330097087378,0.0,0.5865384615384616,0.0
0.45,0.87,0.40229885057471265,0.3186786782026261,0.0,0.5893719806763285,0.0,0.34710743801652894,0.3382352941176471,0.5922330097087378,0.0,0.5865384615384616,0.0
0.45,0.89,0.40229885057471265,0.3186786782026261,0.0,0.5893719806763285,0.0,0.34710743801652894,0.3382352941176471,0.5922330097087378,0.0,0.5865384615384616,0.0
0.45,0.91,0.40229885057471265,0.3186786782026261,0.0,0.5893719806763285,0.0,0.34710743801652894,0.3382352941176471,0.5922330097087378,0.0,0.5865384615384616,0.0
0.45,0.93,0.40229885057471265,0.3186786782026261,0.0,0.5893719806763285,0.0,0.34710743801652894,0.3382352941176471,0.5922330097087378,0.0,0.5865384615384616,0.0
0.45,0.95,0.40229885057471265,0.3186786782026261,0.0,0.5893719806763285,0.0,0.34710743801652894,0.3382352941176471,0.5922330097087378,0.0,0.5865384615384616,0.0
0.47,0.05,0.3563218390804598,0.2203213866570371,0.0,0.6037735849056604,0.27751196172248804,0.0,0.0,0.5925925925925926,0.19205298013245034,0.6153846153846154,0.5
0.47,0.07,0.3563218390804598,0.22065493468795355,0.0,0.6037735849056604,0.27884615384615385,0.0,0.0,0.5925925925925926,0.19333333333333333,0.6153846153846154,0.5
0.47,0.09,0.3524904214559387,0.21923607915324436,0.0,0.6037735849056604,0.2731707317073171,0.0,0.0,0.5925925925925926,0.19047619047619047,0.6153846153846154,0.4827586206896552
0.47,0.11,0.3563218390804598,0.22936706734450882,0.0,0.6037735849056604,0.27860696517412936,0.03508771929824561,0.0,0.5925925925925926,0.1958041958041958,0.6153846153846154,0.4827586206896552
0.47,0.13,0.3524904214559387,0.2409236842999235,0.03571428571428571,0.6037735849056604,0.2564102564102564,0.06779661016949153,0.03571428571428571,0.5925925925925926,0.18248175182481752,0.6153846153846154,0.43103448275862066
0.47,0.15,0.3563218390804598,0.24940965665206938,0.03508771929824561,0.6037735849056604,0.2604166666666667,0.09836065573770492,0.03508771929824561,0.5925925925925926,0.1865671641791045,0.6153846153846154,0.43103448275862066
0.47,0.17,0.367816091954023,0.2736391689221878,0.06666666666666667,0.6037735849056604,0.2702702702702703,0.15384615384615385,0.06666666666666667,0.5925925925925926,0.1968503937007874,0.6153846153846154,0.43103448275862066
0.47,0.19,0.3716475095785441,0.2813460949403092,0.0967741935483871,0.6037735849056604,0.2777777777777778,0.14705882352941177,0.0967741935483871,0.5925925925925926,0.20491803278688525,0.6153846153846154,0.43103448275862066
0.47,0.21,0.38697318007662834,0.31398782321428276,0.14925373134328357,0.6037735849056604,0.2807017543859649,0.2222222222222222,0.14925373134328357,0.5925925925925926,0.21238938053097345,0.6153846153846154,0.41379310344827586
0.47,0.23,0.39846743295019155,0.33672557109534795,0.2191780821917808,0.6037735849056604,0.2839506172839506,0.24,0.2191780821917808,0.5925925925925926,0.22115384615384615,0.6153846153846154,0.39655172413793105
0.47,0.25,0.39846743295019155,0.3421390125744705,0.21951219512195122,0.6037735849056604,0.2702702702702703,0.275,0.21951219512195122,0.5925925925925926,0.2222222222222222,0.6153846153846154,0.3448275862068966
0.47,0.27,0.40229885057471265,0.34887146378091966,0.2558139534883721,0.6037735849056604,0.2676056338028169,0.2682926829268293,0.2558139534883721,0.5925925925925926,0.2261904761904762,0.6153846153846154,0.3275862068965517
0.47,0.29,0.4099616858237548,0.3584947501012984,0.2619047619047619,0.6037735849056604,0.27941176470588236,0.2619047619047619,0.28888888888888886,0.5925925925925926,0.24358974358974358,0.6153846153846154,0.3275862068965517
0.47,0.31,0.41762452107279696,0.37011419874927165,0.2677165354330709,0.6037735849056604,0.2677165354330709,0.27906976744186046,0.32989690721649484,0.5925925925925926,0.2463768115942029,0.6153846153846154,0.29310344827586204
0.47,0.33,0.42528735632183906,0.38235761584404937,0.24793388429752067,0.6037735849056604,0.24793388429752067,0.34782608695652173,0.32989690721649484,0.5925925925925926,0.23809523809523808,0.6153846153846154,0.25862068965517243
0.47,0.35,0.4329501915708812,0.391154833944158,0.25862068965517243,0.6037735849056604,0.25862068965517243,0.3655913978494624,0.33663366336633666,0.5925925925925926,0.25862068965517243,0.6153846153846154,0.25862068965517243
0.47,0.37,0.44061302681992337,0.40020569145759294,0.25225225225225223,0.6037735849056604,0.25225225225225223,0.40816326530612246,0.33663366336633666,0.5925925925925926,0.2641509433962264,0.6153846153846154,0.2413793103448276
0.47,0.39,0.4444444444444444,0.4041469528280299,0.25925925925925924,0.6037735849056604,0.25925925925925924,0.40404040404040403,0.34951456310679613,0.5925925925925926,0.28,0.6153846153846154,0.2413793103448276
0.47,0.41,0.4367816091954023,0.39408563134978236,0.22641509433962265,0.6037735849056604,0.22641509433962265,0.4,0.34615384615384615,0.5925925925925926,0.25,0.6153846153846154,0.20689655172413793
0.47,0.43,0.4444444444444444,0.4022726958230414,0.2376237623762376,0.6037735849056604,0.2376237623762376,0.4158415841584158,0.35185185185185186,0.5925925925925926,0.27906976744186046,0.6153846153846154,0.20689655172413793
0.47,0.45,0.4482758620689655,0.406233752569119,0.24242424242424243,0.6037735849056604,0.24242424242424243,0.4117647058823529,0.3669724770642202,0.5925925925925926,0.2926829268292683,0.6153846153846154,0.20689655172413793
0.47,0.47,0.4444444444444444,0.3995441246143775,0.23404255319148937,0.6037735849056604,0.23404255319148937,0.4,0.36036036036036034,0.5925925925925926,0.3055555555555556,0.6153846153846154,0.1896551724137931
0.47,0.49,0.4444444444444444,0.39838491669425136,0.25,0.6037735849056604,0.25,0.3888888888888889,0.3508771929824561,0.5925925925925926,0.36666666666666664,0.6153846153846154,0.1896551724137931
0.47,0.51,0.4482758620689655,0.401006241877496,0.23529411764705882,0.6037735849056604,0.23529411764705882,0.3888888888888889,0.37606837606837606,0.5925925925925926,0.37037037037037035,0.6153846153846154,0.1724137931034483
0.47,0.53,0.4367816091954023,0.3817249656109256,0.175,0.6037735849056604,0.175,0.3783783783783784,0.3697478991596639,0.5925925925925926,0.3181818181818182,0.6153846153846154,0.1206896551724138
0.47,0.55,0.4367816091954023,0.38082547269675426,0.18421052631578946,0.6037735849056604,0.18421052631578946,0.37168141592920356,0.36363636363636365,0.5925925925925926,0.3888888888888889,0.6153846153846154,0.1206896551724138
0.47,0.57,0.421455938697318,0.35154645170751936,0.08571428571428572,0.6037735849056604,0.08571428571428572,0.358974358974359,0.35772357723577236,0.5925925925925926,0.25,0.6153846153846154,0.05172413793103448
0.47,0.59,0.421455938697318,0.35154645170751936,0.08571428571428572,0.6037735849056604,0.08571428571428572,0.358974358974359,0.35772357723577236,0.5925925925925926,0.25,0.6153846153846154,0.05172413793103448
0.47,0.61,0.41762452107279696,0.343392868322946,0.058823529411764705,0.6037735849056604,0.058823529411764705,0.358974358974359,0.352,0.5925925925925926,0.2,0.6153846153846154,0.034482758620689655
0.47,0.63,0.41762452107279696,0.343392868322946,0.058823529411764705,0.6037735849056604,0.058823529411764705,0.358974358974359,0.352,0.5925925925925926,0.2,0.6153846153846154,0.034482758620689655
0.47,0.65,0.41762452107279696,0.343392868322946,0.058823529411764705,0.6037735849056604,0.058823529411764705,0.358974358974359,0.352,0.5925925925925926,0.2,0.6153846153846154,0.034482758620689655
0.47,0.67,0.41762452107279696,0.34291394640592043,0.05970149253731343,0.6037735849056604,0.05970149253731343,0.358974358974359,0.3492063492063492,0.5925925925925926,0.2222222222222222,0.6153846153846154,0.034482758620689655
0.47,0.69,0.41379310344827586,0.33377080379946217,0.03125,0.6037735849056604,0.03125,0.358974358974359,0.34108527131782945,0.5925925925925926,0.16666666666666666,0.6153846153846154,0.017241379310344827
0.47,0.71,0.41379310344827586,0.333134272839838,0.031746031746031744,0.6037735849056604,0.031746031746031744,0.3559322033898305,0.34108527131782945,0.5925925925925926,0.2,0.6153846153846154,0.017241379310344827
0.47,0.73,0.4099616858237548,0.3237940749594468,0.0,0.6037735849056604,0.0,0.35294117647058826,0.3384615384615385,0.5925925925925926,0.0,0.6153846153846154,0.0
0.47,0.75,0.4099616858237548,0.32314815599291713,0.0,0.6037735849056604,0.0,0.35294117647058826,0.33587786259541985,0.5925925925925926,0.0,0.6153846153846154,0.0
0.47,0.77,0.4099616858237548,0.32314815599291713,0.0,0.6037735849056604,0.0,0.35294117647058826,0.33587786259541985,0.5925925925925926,0.0,0.6153846153846154,0.0
0.47,0.79,0.4099616858237548,0.32251202367739545,0.0,0.6037735849056604,0.0,0.35294117647058826,0.3333333333333333,0.5925925925925926,0.0,0.6153846153846154,0.0
0.47,0.81,0.4099616858237548,0.32251202367739545,0.0,0.6037735849056604,0.0,0.35294117647058826,0.3333333333333333,0.5925925925925926,0.0,0.6153846153846154,0.0
0.47,0.83,0.4099616858237548,0.32251202367739545,0.0,0.6037735849056604,0.0,0.35294117647058826,0.3333333333333333,0.5925925925925926,0.0,0.6153846153846154,0.0
0.47,0.85,0.4099616858237548,0.3217767295597484,0.0,0.6037735849056604,0.0,0.35,0.3333333333333333,0.5925925925925926,0.0,0.6153846153846154,0.0
0.47,0.87,0.4099616858237548,0.3217767295597484,0.0,0.6037735849056604,0.0,0.35,0.3333333333333333,0.5925925925925926,0.0,0.6153846153846154,0.0
0.47,0.89,0.4099616858237548,0.3217767295597484,0.0,0.6037735849056604,0.0,0.35,0.3333333333333333,0.5925925925925926,0.0,0.6153846153846154,0.0
0.47,0.91,0.4099616858237548,0.3217767295597484,0.0,0.6037735849056604,0.0,0.35,0.3333333333333333,0.5925925925925926,0.0,0.6153846153846154,0.0
0.47,0.93,0.4099616858237548,0.3217767295597484,0.0,0.6037735849056604,0.0,0.35,0.3333333333333333,0.5925925925925926,0.0,0.6153846153846154,0.0
0.47,0.95,0.4099616858237548,0.3217767295597484,0.0,0.6037735849056604,0.0,0.35,0.3333333333333333,0.5925925925925926,0.0,0.6153846153846154,0.0
0.49,0.05,0.36398467432950193,0.22208282472082824,0.0,0.6210045662100456,0.26732673267326734,0.0,0.0,0.591304347826087,0.1875,0.6538461538461539,0.46551724137931033
0.49,0.07,0.36398467432950193,0.22241532065698902,0.0,0.6210045662100456,0.26865671641791045,0.0,0.0,0.591304347826087,0.1888111888111888,0.6538461538461539,0.46551724137931033
0.49,0.09,0.36015325670498083,0.22090770720907707,0.0,0.6210045662100456,0.26262626262626265,0.0,0.0,0.591304347826087,0.18571428571428572,0.6538461538461539,0.4482758620689655
0.49,0.11,0.36398467432950193,0.2310333806554233,0.0,0.6210045662100456,0.26804123711340205,0.03508771929824561,0.0,0.591304347826087,0.19117647058823528,0.6538461538461539,0.4482758620689655
0.49,0.13,0.36015325670498083,0.24229907828941316,0.03571428571428571,0.6210045662100456,0.24468085106382978,0.06779661016949153,0.03571428571428571,0.591304347826087,0.17692307692307693,0.6538461538461539,0.39655172413793105
0.49,0.15,0.36398467432950193,0.2507753974736612,0.03508771929824561,0.6210045662100456,0.24864864864864866,0.09836065573770492,0.03508771929824561,0.591304347826087,0.18110236220472442,0.6538461538461539,0.39655172413793105
0.49,0.17,0.37547892720306514,0.2749860882537502,0.06666666666666667,0.6210045662100456,0.25842696629213485,0.15384615384615385,0.06666666666666667,0.591304347826087,0.19166666666666668,0.6538461538461539,0.39655172413793105
0.49,0.19,0.3793103448275862,0.28268338426126743,0.0967741935483871,0.6210045662100456,0.2658959537572254,0.14705882352941177,0.0967741935483871,0.591304347826087,0.2,0.6538461538461539,0.39655172413793105
0.49,0.21,0.3946360153256705,0.31519330067559514,0.14925373134328357,0.6210045662100456,0.2682926829268293,0.2222222222222222,0.14925373134328357,0.591304347826087,0.20754716981132076,0.6538461538461539,0.3793103448275862
0.49,0.23,0.4061302681992337,0.3377875975843276,0.2191780821917808,0.6210045662100456,0.2709677419354839,0.24,0.2191780821917808,0.591304347826087,0.21649484536082475,0.6538461538461539,0.3620689655172414
0.49,0.25,0.4061302681992337,0.3427089775670417,0.21951219512195122,0.6210045662100456,0.2553191489361702,0.275,0.21951219512195122,0.591304347826087,0.21686746987951808,0.6538461538461539,0.3103448275862069
0.49,0.27,0.4099616858237548,0.3492407636192747,0.2518518518518518,0.6210045662100456,0.2518518518518518,0.2682926829268293,0.2558139534883721,0.591304347826087,0.22077922077922077,0.6538461538461539,0.29310344827586204
0.49,0.29,0.41762452107279696,0.3588410271191411,0.2619047619047619,0.6210045662100456,0.26356589147286824,0.2619047619047619,0.28888888888888886,0.591304347826087,0.23943661971830985,0.6538461538461539,0.29310344827586204
0.49,0.31,0.42528735632183906,0.36999281021710023,0.25,0.6210045662100456,0.25,0.27906976744186046,0.32989690721649484,0.591304347826087,0.24193548387096775,0.6538461538461539,0.25862068965517243
0.49,0.33,0.4329501915708812,0.38169943395541467,0.22807017543859648,0.6210045662100456,0.22807017543859648,0.34782608695652173,0.32989690721649484,0.591304347826087,0.23214285714285715,0.6538461538461539,0.22413793103448276
0.49,0.35,0.44061302681992337,0.39073990010578613,0.23636363636363636,0.6210045662100456,0.23636363636363636,0.3655913978494624,0.34,0.591304347826087,0.25,0.6538461538461539,0.22413793103448276
0.49,0.37,0.4482758620689655,0.3994348150218992,0.22857142857142856,0.6210045662100456,0.22857142857142856,0.40816326530612246,0.34,0.591304347826087,0.2553191489361702,0.6538461538461539,0.20689655172413793
0.49,0.39,0.4521072796934866,0.4033200660920242,0.23529411764705882,0.6210045662100456,0.23529411764705882,0.40404040404040403,0.35294117647058826,0.591304347826087,0.2727272727272727,0.6538461538461539,0.20689655172413793
0.49,0.41,0.4482758620689655,0.39794188121471297,0.21782178217821782,0.6210045662100456,0.21782178217821782,0.4,0.35294117647058826,0.591304347826087,0.2558139534883721,0.6538461538461539,0.1896551724137931
0.49,0.43,0.4521072796934866,0.40162685423423616,0.2268041237113402,0.6210045662100456,0.2268041237113402,0.4158415841584158,0.34285714285714286,0.591304347826087,0.28205128205128205,0.6538461538461539,0.1896551724137931
0.49,0.45,0.4559386973180077,0.4057096963746389,0.23157894736842105,0.6210045662100456,0.23157894736842105,0.4117647058823529,0.3584905660377358,0.591304347826087,0.2972972972972973,0.6538461538461539,0.1896551724137931
0.49,0.47,0.4521072796934866,0.39876966007102993,0.2222222222222222,0.6210045662100456,0.2222222222222222,0.4,0.35185185185185186,0.591304347826087,0.3125,0.6538461538461539,0.1724137931034483
0.49,0.49,0.4521072796934866,0.39758275888412875,0.23809523809523808,0.6210045662100456,0.23809523809523808,0.3888888888888889,0.34234234234234234,0.591304347826087,0.38461538461538464,0.6538461538461539,0.1724137931034483
0.49,0.51,0.4559386973180077,0.40013418248818394,0.2222222222222222,0.6210045662100456,0.2222222222222222,0.3888888888888889,0.3684210526315789,0.591304347826087,0.391304347826087,0.6538461538461539,0.15517241379310345
0.49,0.53,0.4444444444444444,0.3798366617369427,0.15789473684210525,0.6210045662100456,0.15789473684210525,0.3783783783783784,0.3620689655172414,0.591304347826087,0.3333333333333333,0.6538461538461539,0.10344827586206896
0.49,0.55,0.4444444444444444,0.37901097568936093,0.1643835616438356,0.6210045662100456,0.1643835616438356,0.37168141592920356,0.358974358974359,0.591304347826087,0.4,0.6538461538461539,0.10344827586206896
0.49,0.57,0.4329501915708812,0.3560625005788806,0.08823529411764706,0.6210045662100456,0.08823529411764706,0.3620689655172414,0.35294117647058826,0.591304347826087,0.3,0.6538461538461539,0.05172413793103448
0.49,0.59,0.4329501915708812,0.3560625005788806,0.08823529411764706,0.6210045662100456,0.08823529411764706,0.3620689655172414,0.35294117647058826,0.591304347826087,0.3,0.6538461538461539,0.05172413793103448
0.49,0.61,0.42911877394636017,0.3476967575874691,0.06060606060606061,0.6210045662100456,0.06060606060606061,0.3620689655172414,0.34710743801652894,0.591304347826087,0.25,0.6538461538461539,0.034482758620689655
0.49,0.63,0.42911877394636017,0.3476967575874691,0.06060606060606061,0.6210045662100456,0.06060606060606061,0.3620689655172414,0.34710743801652894,0.591304347826087,0.25,0.6538461538461539,0.034482758620689655
0.49,0.65,0.42911877394636017,0.3476967575874691,0.06060606060606061,0.6210045662100456,0.06060606060606061,0.3620689655172414,0.34710743801652894,0.591304347826087,0.25,0.6538461538461539,0.034482758620689655
0.49,0.67,0.42911877394636017,0.3472185720869289,0.06153846153846154,0.6210045662100456,0.06153846153846154,0.3620689655172414,0.3442622950819672,0.591304347826087,0.2857142857142857,0.6538461538461539,0.034482758620689655
0.49,0.69,0.42528735632183906,0.3383823102231684,0.031746031746031744,0.6210045662100456,0.031746031746031744,0.3620689655172414,0.3387096774193548,0.591304347826087,0.2,0.6538461538461539,0.017241379310344827
0.49,0.71,0.42528735632183906,0.3383823102231684,0.031746031746031744,0.6210045662100456,0.031746031746031744,0.3620689655172414,0.3387096774193548,0.591304347826087,0.2,0.6538461538461539,0.017241379310344827
0.49,0.73,0.421455938697318,0.3289947312961012,0.0,0.6210045662100456,0.0,0.358974358974359,0.336,0.591304347826087,0.0,0.6538461538461539,0.0
0.49,0.75,0.421455938697318,0.3283280646294345,0.0,0.6210045662100456,0.0,0.358974358974359,0.3333333333333333,0.591304347826087,0.0,0.6538461538461539,0.0
0.49,0.77,0.421455938697318,0.3283280646294345,0.0,0.6210045662100456,0.0,0.358974358974359,0.3333333333333333,0.591304347826087,0.0,0.6538461538461539,0.0
0.49,0.79,0.421455938697318,0.3276718966504319,0.0,0.6210045662100456,0.0,0.358974358974359,0.33070866141732286,0.591304347826087,0.0,0.6538461538461539,0.0
0.49,0.81,0.421455938697318,0.3276718966504319,0.0,0.6210045662100456,0.0,0.358974358974359,0.33070866141732286,0.591304347826087,0.0,0.6538461538461539,0.0
0.49,0.83,0.421455938697318,0.3276718966504319,0.0,0.6210045662100456,0.0,0.358974358974359,0.33070866141732286,0.591304347826087,0.0,0.6538461538461539,0.0
0.49,0.85,0.421455938697318,0.32691135775429975,0.0,0.6210045662100456,0.0,0.3559322033898305,0.33070866141732286,0.591304347826087,0.0,0.6538461538461539,0.0
0.49,0.87,0.421455938697318,0.32691135775429975,0.0,0.6210045662100456,0.0,0.3559322033898305,0.33070866141732286,0.591304347826087,0.0,0.6538461538461539,0.0
0.49,0.89,0.421455938697318,0.32691135775429975,0.0,0.6210045662100456,0.0,0.3559322033898305,0.33070866141732286,0.591304347826087,0.0,0.6538461538461539,0.0
0.49,0.91,0.421455938697318,0.32691135775429975,0.0,0.6210045662100456,0.0,0.3559322033898305,0.33070866141732286,0.591304347826087,0.0,0.6538461538461539,0.0
0.49,0.93,0.421455938697318,0.32691135775429975,0.0,0.6210045662100456,0.0,0.3559322033898305,0.33070866141732286,0.591304347826087,0.0,0.6538461538461539,0.0
0.49,0.95,0.421455938697318,0.32691135775429975,0.0,0.6210045662100456,0.0,0.3559322033898305,0.33070866141732286,0.591304347826087,0.0,0.6538461538461539,0.0
0.51,0.05,0.3716475095785441,0.22549685363755717,0.0,0.6306306306306306,0.271356783919598,0.0,0.0,0.5932203389830508,0.19148936170212766,0.6730769230769231,0.46551724137931033
0.51,0.07,0.3716475095785441,0.22583947583947583,0.0,0.6306306306306306,0.2727272727272727,0.0,0.0,0.5932203389830508,0.19285714285714287,0.6730769230769231,0.46551724137931033
0.51,0.09,0.367816091954023,0.2243243243243243,0.0,0.6306306306306306,0.26666666666666666,0.0,0.0,0.5932203389830508,0.1897810218978102,0.6730769230769231,0.4482758620689655
0.51,0.11,0.3716475095785441,0.23449241470734997,0.0,0.6306306306306306,0.27225130890052357,0.03508771929824561,0.0,0.5932203389830508,0.19548872180451127,0.6730769230769231,0.4482758620689655
0.51,0.13,0.367816091954023,0.24569754379076414,0.03571428571428571,0.6306306306306306,0.24864864864864866,0.06779661016949153,0.03571428571428571,0.5932203389830508,0.18110236220472442,0.6730769230769231,0.39655172413793105
0.51,0.15,0.3716475095785441,0.2542065646034585,0.03508771929824561,0.6306306306306306,0.25274725274725274,0.09836065573770492,0.03508771929824561,0.5932203389830508,0.18548387096774194,0.6730769230769231,0.39655172413793105
0.51,0.17,0.3831417624521073,0.27850014850014854,0.06666666666666667,0.6306306306306306,0.26285714285714284,0.15384615384615385,0.06666666666666667,0.5932203389830508,0.19658119658119658,0.6730769230769231,0.39655172413793105
0.51,0.19,0.38697318007662834,0.2862629707506367,0.0967741935483871,0.6306306306306306,0.27058823529411763,0.14705882352941177,0.0967741935483871,0.5932203389830508,0.20535714285714285,0.6730769230769231,0.39655172413793105
0.51,0.21,0.40229885057471265,0.3188496274154937,0.14925373134328357,0.6306306306306306,0.2732919254658385,0.2222222222222222,0.14925373134328357,0.5932203389830508,0.21359223300970873,0.6730769230769231,0.3793103448275862
0.51,0.23,0.41379310344827586,0.34153112557402393,0.2191780821917808,0.6306306306306306,0.27631578947368424,0.24,0.2191780821917808,0.5932203389830508,0.22340425531914893,0.6730769230769231,0.3620689655172414
0.51,0.25,0.41379310344827586,0.34650309774249327,0.21951219512195122,0.6306306306306306,0.2608695652173913,0.275,0.21951219512195122,0.5932203389830508,0.225,0.6730769230769231,0.3103448275862069
0.51,0.27,0.41762452107279696,0.3530782561553974,0.2558139534883721,0.6306306306306306,0.25757575757575757,0.2682926829268293,0.2558139534883721,0.5932203389830508,0.22972972972972974,0.6730769230769231,0.29310344827586204
0.51,0.29,0.42528735632183906,0.3628163878163878,0.2619047619047619,0.6306306306306306,0.2698412698412698,0.2619047619047619,0.28888888888888886,0.5932203389830508,0.25,0.6730769230769231,0.29310344827586204
0.51,0.31,0.42911877394636017,0.3691094215520211,0.2542372881355932,0.6306306306306306,0.2542372881355932,0.27906976744186046,0.3125,0.5932203389830508,0.25,0.6730769230769231,0.25862068965517243
0.51,0.33,0.4367816091954023,0.3807748936825024,0.23214285714285715,0.6306306306306306,0.23214285714285715,0.34782608695652173,0.3125,0.5932203389830508,0.24074074074074073,0.6730769230769231,0.22413793103448276
0.51,0.35,0.4444444444444444,0.3900487731132893,0.24074074074074073,0.6306306306306306,0.24074074074074073,0.3655913978494624,0.32323232323232326,0.5932203389830508,0.26,0.6730769230769231,0.22413793103448276
0.51,0.37,0.4521072796934866,0.39875898197673515,0.23300970873786409,0.6306306306306306,0.23300970873786409,0.40816326530612246,0.32323232323232326,0.5932203389830508,0.26666666666666666,0.6730769230769231,0.20689655172413793
0.51,0.39,0.4559386973180077,0.4028261745093428,0.24,0.6306306306306306,0.24,0.40404040404040403,0.33663366336633666,0.5932203389830508,0.2857142857142857,0.6730769230769231,0.20689655172413793
0.51,0.41,0.4521072796934866,0.3973716290547974,0.2222222222222222,0.6306306306306306,0.2222222222222222,0.4,0.33663366336633666,0.5932203389830508,0.2682926829268293,0.6730769230769231,0.1896551724137931
0.51,0.43,0.4559386973180077,0.4014339922085885,0.22916666666666666,0.6306306306306306,0.22916666666666666,0.4158415841584158,0.3300970873786408,0.5932203389830508,0.2894736842105263,0.6730769230769231,0.1896551724137931
0.51,0.45,0.45977011494252873,0.40564793396457977,0.23404255319148937,0.6306306306306306,0.23404255319148937,0.4117647058823529,0.34615384615384615,0.5932203389830508,0.3055555555555556,0.6730769230769231,0.1896551724137931
0.51,0.47,0.4559386973180077,0.398743093315915,0.2247191011235955,0.6306306306306306,0.2247191011235955,0.4,0.33962264150943394,0.5932203389830508,0.3225806451612903,0.6730769230769231,0.1724137931034483
0.51,0.49,0.4559386973180077,0.3976896510747511,0.24096385542168675,0.6306306306306306,0.24096385542168675,0.3888888888888889,0.3302752293577982,0.5932203389830508,0.4,0.6730769230769231,0.1724137931034483
0.51,0.51,0.45977011494252873,0.4004155941655942,0.225,0.6306306306306306,0.225,0.3888888888888889,0.35714285714285715,0.5932203389830508,0.4090909090909091,0.6730769230769231,0.15517241379310345
0.51,0.53,0.4482758620689655,0.3799715504978663,0.16,0.6306306306306306,0.16,0.3783783783783784,0.3508771929824561,0.5932203389830508,0.35294117647058826,0.6730769230769231,0.10344827586206896
0.51,0.55,0.4482758620689655,0.37920120004575564,0.16666666666666666,0.6306306306306306,0.16666666666666666,0.37168141592920356,0.34782608695652173,0.5932203389830508,0.42857142857142855,0.6730769230769231,0.10344827586206896
0.51,0.57,0.4367816091954023,0.356033044208546,0.08955223880597014,0.6306306306306306,0.08955223880597014,0.3620689655172414,0.3418803418803419,0.5932203389830508,0.3333333333333333,0.6730769230769231,0.05172413793103448
0.51,0.59,0.4367816091954023,0.356033044208546,0.08955223880597014,0.6306306306306306,0.08955223880597014,0.3620689655172414,0.3418803418803419,0.5932203389830508,0.3333333333333333,0.6730769230769231,0.05172413793103448
0.51,0.61,0.4329501915708812,0.3475931278669615,0.06153846153846154,0.6306306306306306,0.06153846153846154,0.3620689655172414,0.33613445378151263,0.5932203389830508,0.2857142857142857,0.6730769230769231,0.034482758620689655
