column,phase1_n,phase2_n,phase1_mean,phase2_mean,delta_mean,phase1_median,phase2_median,cohen_d,table
pe_mild_tremor,261,139,0.19923371647509577,0.2158273381294964,0.01659362165440062,0.0,0.0,0.04100864609736637,fourh
lts_bmp_potassium_max_minute,214,117,109.90654205607477,113.84615384615384,3.93961179007907,120.0,120.0,0.04050084588613211,fourh
lts_bmp_bicarb_pct_change,214,117,0.026325997822632063,0.021564813983080095,-0.004761183839551968,0.0,0.0,-0.039908871036996356,fourh
vts_end_tidal_co2_time_to_first_critical,261,139,13.379310344827585,11.597122302158274,-1.7821880426693113,-1.0,-1.0,-0.039647174985007215,fourh
lts_lactate_max_minute,214,117,111.02803738317758,114.87179487179488,3.8437574886172996,120.0,120.0,0.03956929497878244,fourh
lts_lactate_last_value,214,117,2.464672897196262,2.422564102564103,-0.042108794632159,2.255,2.2,-0.03926639619247528,fourh
vts_oxygen_saturation_peak_minute,261,139,133.39846743295018,136.49640287769785,3.0979354447476624,151.0,149.0,0.03872111255202452,fourh
vts_heart_rate_cv,261,139,0.10490745202743386,0.1061539022063553,0.0012464501789214433,0.1033009608785948,0.1032983941604378,0.038300135876544156,fourh
vts_diastolic_bp_nadir_minute,261,139,113.22605363984674,116.25179856115108,3.0257449213043373,116.0,108.0,0.03734556743507746,fourh
vts_respiratory_rate_cv,261,139,0.1538476566355374,0.1518510916550859,-0.001996564980451504,0.1481333707164284,0.146418325907167,-0.03714345241899432,fourh
itv_time_to_first_reversal,261,139,18.195402298850574,16.453237410071942,-1.7421648887786318,-1.0,-1.0,-0.03669268642608738,fourh
vts_temperature_c_slope_60_240,261,139,-0.0006877907311390822,-0.0007658699197018075,-7.807918856272533e-05,-0.0007692230656758,-0.0008100396556727,-0.036436051195599194,fourh
lts_vbg_ph_last_value,214,117,7.362948598130841,7.361461538461538,-0.0014870596693032923,7.366,7.361,-0.03567060952734545,fourh
triage_pain_scale,261,139,5.199233716475096,5.294964028776978,0.09573031230188267,5.0,5.0,0.035218998268749434,fourh
cand_rate_pressure_product,261,139,12369.261149425289,12256.94223021583,-112.31891920945964,11637.44,11744.05,-0.035026008308089496,fourh
triage_mh_renal,261,139,0.1111111111111111,0.1223021582733813,0.011191047162270193,0.0,0.0,0.03499631426004613,fourh
vts_end_tidal_co2_last,261,139,37.79846743295019,37.6525179856115,-0.14594944733868687,37.5,37.1,-0.03486775664968411,fourh
ed_course_reassessment_4h.end_tidal_co2_4h,261,139,37.79846743295019,37.6525179856115,-0.14594944733868687,37.5,37.1,-0.03486775664968411,fourh
vts_temperature_c_max,261,139,37.43846743295018,37.455755395683454,0.01728796273327049,37.32,37.39,0.034359745013717274,fourh
vts_temperature_c_peak_value,261,139,37.43846743295018,37.455755395683454,0.01728796273327049,37.32,37.39,0.034359745013717274,fourh
vts_heart_rate_nadir_minute,261,139,142.72030651340995,145.28057553956833,2.5602690261583803,151.0,159.0,0.03361266028787589,fourh
lts_esr_delta,214,117,-1.077570093457944,-1.3017094017094015,-0.22413930825145756,0.0,0.0,-0.03340827922785167,fourh
lts_esr_max_minute,214,117,114.95327102803738,111.7948717948718,-3.158399233165582,120.0,120.0,-0.03278230723209347,fourh
lts_cbc_wbc_first_value,214,117,8.383598130841122,8.293333333333333,-0.09026479750778904,8.265,8.26,-0.03256103749684933,fourh
triage_age,261,139,36.88505747126437,36.410071942446045,-0.4749855288183227,38.0,33.0,-0.03226052515057638,fourh
vts_end_tidal_co2_range,261,139,8.36896551724138,8.29064748201439,-0.07831803522699055,8.199999999999996,8.200000000000003,-0.032242774516045215,fourh
vts_oxygen_saturation_peak_value,261,139,97.455938697318,97.50719424460432,0.05125554728631698,97.9,97.7,0.030927816898857836,fourh
vts_oxygen_saturation_max,261,139,97.455938697318,97.50719424460432,0.05125554728631698,97.9,97.7,0.030927816898857836,fourh
cand_poc_abn_count,261,139,1.160919540229885,1.1942446043165467,0.03332506408666158,1.0,1.0,0.0308975146145549,fourh
vts_heart_rate_slope_60_240,261,139,-0.010606929161397643,-0.013940677052756652,-0.003333747891359009,-0.0155335375790366,-0.0238103113242648,-0.030859961199512367,fourh
triage_lab_potassium,261,139,4.390842911877394,4.4048201438848915,0.013977232007497342,4.37,4.41,0.029937687016087525,fourh
cand_news_spo2,261,139,0.578544061302682,0.60431654676259,0.025772485459907957,0.0,0.0,0.02974071498899747,fourh
itv_antipyretic_count,261,139,0.3103448275862069,0.3237410071942446,0.013396179608037684,0.0,0.0,0.028769538342754333,fourh
lts_bmp_bicarb_max_value,214,117,22.807476635514014,22.867521367521363,0.0600447320073485,23.0,23.0,0.02870338685523625,fourh
arrival_dow,261,139,2.4559386973180075,2.5035971223021583,0.04765842498415074,2.0,3.0,0.02844193294496811,fourh
vts_systolic_bp_nadir_value,261,139,109.28199233716475,109.50287769784174,0.22088536067698783,109.5,109.3,0.027597268959096824,fourh
vts_systolic_bp_min,261,139,109.28199233716475,109.50287769784174,0.22088536067698783,109.5,109.3,0.027597268959096824,fourh
vts_diastolic_bp_mean,261,139,76.46859757951712,76.55104202352405,0.0824444440069243,76.75714285714287,76.35000000000001,0.027230013223206374,fourh
vts_heart_rate_min,261,139,78.89080459770115,79.33597122302159,0.4451666253204394,75.5,78.3,0.027142308708495027,fourh
vts_heart_rate_nadir_value,261,139,78.89080459770115,79.33597122302159,0.4451666253204394,75.5,78.3,0.027142308708495027,fourh
narrative_notes_structured_ct_chest_abnormal,261,139,0.06513409961685823,0.07194244604316546,0.006808346426307232,0.0,0.0,0.027071551214221112,fourh
lts_esr_max_value,214,117,18.047196261682245,18.24871794871795,0.2015216870357044,17.05,17.8,0.02383018237637675,fourh
lts_cpk_max_minute,214,117,104.29906542056075,106.66666666666667,2.36760124610592,120.0,120.0,0.023810846402612634,fourh
vts_systolic_bp_mean,261,139,123.9278423949401,123.80171006052304,-0.12613233441706484,123.85000000000002,123.55,-0.023222872541721805,fourh
ed_course_reassessment_4h.supplemental_oxygen_4h,261,139,0.12260536398467432,0.12949640287769784,0.006891038893023518,0.0,0.0,0.020785409552841364,fourh
lts_esr_last_value,214,117,15.01728971962617,14.861538461538462,-0.15575125808770807,14.5,15.0,-0.02070631693287556,fourh
lts_bmp_sodium_last_value,214,117,139.0467289719626,139.10085470085468,0.054125728892074676,139.14999999999998,139.2,0.020180574739644856,fourh
vts_end_tidal_co2_slope,261,139,-0.006092177357295315,-0.006368261366173896,-0.00027608400887858126,-0.0058419714885623,-0.0054732632832773,-0.019146623562939724,fourh
vts_systolic_bp_slope,261,139,0.016364912280443476,0.015388466511890525,-0.0009764457685529516,0.0126921586869037,0.0188886825735774,-0.018465935190796416,fourh
lts_cpk_last_value,214,117,443.3775700934579,448.4615384615385,5.083968368080605,381.0,419.5,0.018255507095051266,fourh
vts_systolic_bp_slope_60_240,261,139,0.00947046951235976,0.007750114728882257,-0.001720354783477502,0.0072713879827428,0.0117517859519903,-0.017823587183958104,fourh
supp_o2_escalated,261,139,0.019157088122605363,0.02158273381294964,0.002425645690344279,0.0,0.0,0.01728325948030476,fourh
pct_change_supp_o2,261,139,19156.954022988506,21582.474820143885,2425.520797155379,0.0,0.0,0.017282366397769193,fourh
any_vital_crit_at_4h_new,261,139,0.06896551724137931,0.06474820143884892,-0.004217315802530389,0.0,0.0,-0.016768154621765084,fourh
lts_bmp_bicarb_first_value,214,117,21.77803738317757,21.739316239316235,-0.038721143861334184,21.9,21.7,-0.015505221970725895,fourh
vts_respiratory_rate_slope_60_240,261,139,-0.005723030618324957,-0.005301275480341609,0.00042175513798334806,-0.0055878378378377,-0.0051904226257431,0.015306126971010584,fourh
lts_lft_ast_max_minute,214,117,109.34579439252336,110.76923076923077,1.4234363767074143,120.0,120.0,0.014932047328641975,fourh
vts_heart_rate_last,261,139,92.98084291187739,93.28273381294963,0.30189090107224104,90.0,90.0,0.014808129355030994,fourh
ed_course_reassessment_4h.heart_rate_4h,261,139,92.98084291187739,93.28273381294963,0.30189090107224104,90.0,90.0,0.014808129355030994,fourh
vts_gcs_slope_60_240,261,139,0.0010379040922932816,0.001151382929529042,0.0001134788372357603,0.0005789067433864,0.0005507474429583,0.014602599840252152,fourh
lts_cbc_wbc_max_value,214,117,9.169392523364486,9.126666666666669,-0.04272585669781748,9.17,9.11,-0.014412821679119094,fourh
vts_oxygen_saturation_nadir_value,261,139,94.33716475095785,94.31366906474821,-0.023495686209642486,94.9,94.5,-0.01303279207672958,fourh
vts_oxygen_saturation_min,261,139,94.33716475095785,94.31366906474821,-0.023495686209642486,94.9,94.5,-0.01303279207672958,fourh
pe_restless,261,139,0.1111111111111111,0.11510791366906475,0.003996802557953649,0.0,0.0,0.012617452274055415,fourh
pe_kraken_combo,261,139,0.12643678160919541,0.1223021582733813,-0.0041346233358141166,0.0,0.0,-0.012470852843755403,fourh
vts_oxygen_saturation_recovery_halftime,261,139,35.50574712643678,35.02158273381295,-0.48416439262383193,24.0,23.0,-0.011992332778474805,fourh
vts_end_tidal_co2_peak_minute,261,139,100.68199233716476,101.58992805755396,0.9079357203892044,87.0,89.0,0.01115473295102828,fourh
cand_na_extreme,261,139,0.1685823754789272,0.17266187050359713,0.004079495024669921,0.0,0.0,0.010833286997020726,fourh
vts_end_tidal_co2_cv,261,139,0.07175584130614801,0.07198372227829054,0.0002278809721425329,0.0700241647048609,0.0715893156130028,0.010793933797819287,fourh
vts_heart_rate_peak_minute,261,139,99.90038314176245,100.74820143884892,0.8478182970864765,82.0,84.0,0.010384812225048095,fourh
lts_crp_delta,214,117,-0.2654672897196262,-0.2955555555555555,-0.03008826583592933,0.0,0.0,-0.009590817755946859,fourh
vts_oxygen_saturation_mean,261,139,95.90476266496381,95.92016672376384,0.01540405880002993,96.575,96.24285714285716,0.00948769234230988,fourh
ed_course_reassessment_4h.reversal_count_0_4h,261,139,0.17624521072796934,0.17266187050359713,-0.0035833402243722057,0.0,0.0,-0.009407147757186192,fourh
itv_reversal_count,261,139,0.17624521072796934,0.17266187050359713,-0.0035833402243722057,0.0,0.0,-0.009407147757186192,fourh
vts_diastolic_bp_accel_sign,261,139,0.0842911877394636,0.09352517985611511,0.009233992116651504,1.0,1.0,0.00925810194267913,fourh
lts_esr_first_value,214,117,16.094859813084113,16.163247863247864,0.06838805016375105,15.3,15.7,0.008480745669093423,fourh
stab_total_critical_breaches,261,139,3.9310344827586206,3.9784172661870505,0.04738278342842994,1.0,2.0,0.008285048936344946,fourh
lts_bmp_potassium_last_value,214,117,4.113271028037383,4.110085470085471,-0.0031855579519124433,4.12,4.11,-0.008211043670931825,fourh
vts_respiratory_rate_range,261,139,8.082758620689656,8.064028776978416,-0.01872984371123998,7.999999999999998,7.799999999999997,-0.00807936342494784,fourh
lts_troponin_last_value,214,117,0.04828504672897197,0.04797435897435897,-0.000310687754613001,0.0325,0.039,-0.006873160840125405,fourh
itv_density_first_hour,261,139,0.4559386973180077,0.460431654676259,0.004492957358251337,0.0,0.0,0.006809340327604067,fourh
lts_lactate_max_value,214,117,2.838971962616822,2.8310256410256414,-0.007946321591180805,2.68,2.69,-0.006670333802699108,fourh
pe_ataxia,261,139,0.21839080459770116,0.2158273381294964,-0.002563466468204767,0.0,0.0,-0.006198252705930655,fourh
note_onset_bucket_medium,261,139,0.39846743295019155,0.39568345323741005,-0.0027839797127814925,0.0,0.0,-0.005674558895530975,fourh
all_peak_labs_normal,261,139,0.0421455938697318,0.04316546762589928,0.0010198737561674803,0.0,0.0,0.005043074210702515,fourh
vts_diastolic_bp_last,261,139,76.55862068965519,76.59280575539569,0.03418506574050184,76.9,76.7,0.004748850473011967,fourh
ed_course_reassessment_4h.diastolic_bp_4h,261,139,76.55862068965519,76.59280575539569,0.03418506574050184,76.9,76.7,0.004748850473011967,fourh
note_perceptual_density,261,139,0.017510761632766676,0.017694822470197213,0.0001840608374305379,0.0,0.0,0.00462063495155659,fourh
lts_vbg_ph_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_serum_osm_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_lft_ast_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_troponin_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_lactate_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_poct_glucose_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_bmp_bicarb_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_cbc_wbc_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_esr_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_crp_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_bmp_potassium_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_bmp_sodium_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
lts_cpk_n_draws,214,117,1.8691588785046729,1.8717948717948718,0.0026359932901989236,2.0,2.0,0.0033040000468114537,fourh
triage_respiratory_rate,261,139,23.08390804597701,23.102158273381296,0.018250227404283947,21.7,22.6,0.0025394338336836957,fourh
vts_end_tidal_co2_last30_mean,261,139,37.657471264367814,37.666846522781775,0.009375258413960808,37.35,37.1,0.002370967400486474,fourh
note_location_campground,261,139,0.13026819923371646,0.12949640287769784,-0.0007717963560186225,0.0,0.0,-0.0022891972787637866,fourh
triage_chief_agitation,261,139,0.10727969348659004,0.1079136690647482,0.0006339755781581552,0.0,0.0,0.002041624790653894,fourh
lts_lft_ast_delta,214,117,-2.839252336448599,-2.8128205128205135,0.026431823628085382,0.0,0.0,0.0018198751025566384,fourh
vts_respiratory_rate_nadir_minute,261,139,144.28352490421457,144.41007194244605,0.12654703823147884,151.0,162.0,0.0016874654644862225,fourh
vts_temperature_c_min,261,139,36.82900383141763,36.828273381294956,-0.0007304501226741422,36.73,36.8,-0.001564436710347653,fourh
vts_temperature_c_nadir_value,261,139,36.82900383141763,36.828273381294956,-0.0007304501226741422,36.73,36.8,-0.001564436710347653,fourh
lts_lactate_first_value,214,117,2.5929439252336444,2.5941025641025646,0.0011586388689202032,2.51,2.34,0.001054025734875711,fourh
vts_gcs_slope,261,139,0.0017760180798182211,0.0017717746124229115,-4.24346739530965e-06,0.0019410178367149,0.0014895180599126,-0.0010233589952625248,fourh
lts_poct_glucose_max_value,214,117,114.83878504672897,114.82564102564103,-0.013144021087938995,114.80000000000001,115.2,-0.0005699552228808455,fourh
lts_lactate_pct_change,214,117,0.01242983272293466,0.012282102474824504,-0.00014773024811015611,0.0,0.0,-0.00032908772975231743,fourh
pe_unsteady_gait,261,139,0.23754789272030652,0.23741007194244604,-0.0001378207778604812,0.0,0.0,-0.00032305354514575553,fourh
